UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,loan_default
563134,50582,71504,72.03,65,23854,86,6852,01-10-1972,Self employed,08-10-2018,13,1
420026,34779,54703,65.81,61,15897,45,1331,01-01-1973,Self employed,03-08-2018,6,0
621365,51553,60346,87.83,74,22229,45,2578,01-01-1986,Self employed,25-10-2018,4,0
453321,56259,64655,89.71,5,14293,86,3323,20-06-1974,Self employed,21-08-2018,9,1
638648,47349,63809,75.22,257,23924,45,954,08-09-1966,Self employed,29-10-2018,6,0
598178,59947,77921,78.93,2,17904,51,1638,20-11-1987,Salaried,22-10-2018,4,0
467276,41394,64945,64.67,64,22076,86,3523,01-01-1992,Salaried,27-08-2018,9,0
429871,58613,70350,84.72,2,14834,86,1713,05-05-1973,Self employed,09-08-2018,4,0
647179,49349,64788,77.17,207,24369,45,900,01-01-1978,Self employed,31-10-2018,6,0
526437,57959,70400,84.8,76,16596,86,4414,13-05-1989,Salaried,21-09-2018,8,1
649230,52803,71443,75.58,105,15798,86,1208,05-03-1969,Self employed,31-10-2018,6,1
515156,52679,70994,78.88,5,23643,86,3334,08-05-1988,Self employed,18-09-2018,9,0
582913,55335,67791,85,19,15685,86,1863,03-10-1981,Self employed,16-10-2018,4,0
581936,62947,74006,86.48,136,14189,86,3731,03-01-1980,Self employed,16-10-2018,8,0
423241,20274,52150,40.27,72,22692,51,497,10-04-1993,Salaried,06-08-2018,11,1
594272,61167,101381,63.13,120,23645,48,6939,01-01-1986,Salaried,21-10-2018,12,0
637622,77751,106434,74.22,48,24130,51,6345,04-04-1989,Self employed,29-10-2018,5,1
631680,58013,68129,86.6,136,24098,45,3777,02-02-1990,Salaried,27-10-2018,8,0
596176,58509,67982,88.26,74,16646,86,2597,01-10-1959,Self employed,21-10-2018,4,0
508331,68317,100366,70.24,120,23428,48,6940,01-01-1971,Self employed,15-09-2018,12,0
609381,44394,71100,63.29,146,21003,86,2985,24-08-1999,,24-10-2018,14,1
496315,44743,125193,37.94,120,18729,51,6950,01-01-1995,,08-09-2018,12,0
605964,75071,110791,71.31,7,23777,48,5815,10-03-1975,Self employed,23-10-2018,3,0
476126,56259,64625,89.75,48,15905,86,6345,03-07-1988,Self employed,30-08-2018,5,0
436258,57959,79273,75.31,34,22861,120,1052,01-02-1985,Self employed,13-08-2018,6,0
543104,46000,63755,73.72,15,14336,86,293,21-01-1994,Salaried,27-09-2018,11,0
470633,51703,66002,81.06,5,14145,86,3373,06-08-1992,Salaried,28-08-2018,9,0
552308,64969,83766,78.79,13,22892,120,4681,07-05-1995,Salaried,30-09-2018,8,0
517539,52078,63047,85.65,105,23683,86,1272,17-06-1996,Salaried,19-09-2018,6,0
537259,64419,79358,83.17,5,17980,86,3342,24-04-1982,Salaried,26-09-2018,9,0
595799,42769,69656,66.04,74,16633,45,2608,16-10-1995,Self employed,21-10-2018,4,0
435444,61463,70663,89.16,5,17980,86,3395,01-10-1989,Salaried,13-08-2018,9,0
521244,63513,80500,79.88,2,22070,120,1668,19-03-1989,Self employed,20-09-2018,4,0
468166,46669,67804,71.97,36,18461,45,6586,01-01-1995,Self employed,28-08-2018,13,0
557280,36939,48670,78.08,5,22289,51,3434,15-02-1995,Self employed,04-10-2018,9,1
535740,60647,74570,83.14,2,22764,45,1730,30-08-1985,Salaried,25-09-2018,4,0
594829,67082,78500,87.26,2,22764,86,1730,01-01-1973,Salaried,21-10-2018,4,1
603011,41794,64486,66.68,67,18129,45,1514,01-01-1987,Self employed,23-10-2018,6,0
482786,54759,91665,61.09,10,22524,45,5697,01-01-1992,Self employed,31-08-2018,3,0
499548,50303,64140,81.07,68,16873,45,852,05-02-1971,Salaried,11-09-2018,6,1
461646,53228,70600,77.19,2,14770,86,1695,20-10-1991,Self employed,24-08-2018,4,0
483896,49373,62793,81.7,65,15077,86,6800,31-12-1972,Self employed,31-08-2018,13,0
642545,56913,70543,82.79,249,21674,45,2202,02-02-1987,Self employed,30-10-2018,4,1
650213,59447,71691,84.39,142,17315,86,104,04-03-1994,Salaried,31-10-2018,16,0
503620,83620,115968,74.16,11,22958,120,6014,02-04-1986,Self employed,14-09-2018,3,1
543028,53749,71869,79.31,5,23643,86,3313,20-12-1980,Salaried,27-09-2018,9,0
540587,51223,79093,68.27,8,18309,86,5525,16-05-1992,Self employed,27-09-2018,3,0
521490,61947,74456,84.61,16,18473,86,2946,01-06-1993,Salaried,20-09-2018,14,1
480593,73573,88177,84.94,16,14143,48,3008,01-01-1993,Salaried,31-08-2018,14,0
616497,85920,98000,89.69,2,24487,86,1651,29-10-1996,Salaried,25-10-2018,4,1
602055,32484,69385,48.28,10,22333,45,5700,03-02-1982,Self employed,22-10-2018,3,0
456095,57759,91460,64.51,104,20390,51,7125,07-04-1995,Salaried,22-08-2018,10,0
454796,66282,85058,79.95,18,14234,86,2700,03-01-1987,Self employed,22-08-2018,4,1
488977,52500,62550,89.53,61,15979,86,1327,28-12-1975,Self employed,04-09-2018,6,0
466108,34084,46707,74.94,3,17038,51,19,27-08-1988,Salaried,27-08-2018,1,1
649258,68582,82000,85,105,23638,120,1250,01-01-1968,Salaried,31-10-2018,6,1
594495,63213,87091,73.49,19,14375,86,1888,20-05-1981,Self employed,21-10-2018,4,0
424614,47297,64034,78,36,18459,86,6643,31-12-1984,Self employed,07-08-2018,13,0
521675,61413,71768,87.5,76,17399,86,4518,17-09-1999,,20-09-2018,8,1
506719,57013,83100,71,11,22958,120,6000,01-01-1995,Self employed,14-09-2018,3,0
476019,27449,54502,53.21,138,14292,48,3428,01-06-1968,Self employed,30-08-2018,9,0
459174,52578,64589,82.83,77,17323,51,2281,01-01-1987,Salaried,23-08-2018,4,0
550982,56259,72395,78.73,16,18317,86,2940,01-01-1997,Salaried,30-09-2018,17,1
483727,37539,69127,56.56,36,18508,86,6522,01-01-1990,Self employed,31-08-2018,13,0
598393,45889,61072,78.6,100,24490,51,678,12-09-1994,Self employed,22-10-2018,15,0
623352,51303,64760,81.84,34,15117,45,1075,10-11-1976,Self employed,26-10-2018,6,0
599782,66882,86395,78.71,136,23676,51,3703,25-11-1980,Self employed,22-10-2018,8,1
524421,71123,100200,72.85,16,21003,86,3018,15-05-1985,Salaried,21-09-2018,17,0
447443,23074,65520,36.63,5,14145,86,3351,05-05-1993,Self employed,18-08-2018,9,0
481347,55013,67340,84.65,251,22994,45,6875,23-08-1994,Self employed,31-08-2018,13,1
627566,40134,96000,42.44,2,23328,86,1610,02-09-1996,Salaried,26-10-2018,4,0
424781,50303,65300,79.63,16,18317,86,2943,01-01-1973,Salaried,07-08-2018,17,0
572554,40884,56200,74.73,2,23550,51,1653,12-03-1970,Self employed,12-10-2018,4,0
642181,45349,80424,57.2,2,14834,86,1720,09-09-1988,Salaried,30-10-2018,4,0
461285,47349,58900,83.19,3,18180,86,49,02-06-1985,Salaried,24-08-2018,1,0
588194,33067,68583,50.43,254,23311,86,6767,23-01-1991,Self employed,19-10-2018,13,0
650575,51303,82945,63.9,42,23232,86,5247,08-06-1986,Self employed,31-10-2018,3,0
647389,50303,78000,65.38,2,24261,86,1639,08-01-1966,Self employed,31-10-2018,4,0
521690,34439,100874,35.69,103,21097,49,6999,01-01-1990,Self employed,20-09-2018,7,0
638353,57259,70831,81.89,16,18317,86,2940,18-06-1988,Salaried,29-10-2018,17,1
496748,51000,67926,76.55,146,18317,86,2943,05-06-1973,Salaried,08-09-2018,17,1
475539,39476,57718,74.15,85,17142,45,2036,25-08-1993,Salaried,30-08-2018,4,0
497470,56413,68768,84.92,251,22994,45,6877,06-03-1993,Self employed,10-09-2018,13,1
480946,64882,90000,74.44,2,23277,48,1629,25-10-1981,Salaried,31-08-2018,4,1
532422,60713,69542,89.87,34,15217,86,981,01-01-1962,Salaried,24-09-2018,6,0
528246,63882,74195,88.95,162,21635,86,1849,01-12-1988,Salaried,22-09-2018,4,0
607179,45624,68734,69.83,120,18732,45,6921,01-01-1978,Self employed,23-10-2018,12,0
485465,51999,63172,85,130,16310,86,1063,14-07-1971,Self employed,31-08-2018,6,0
494079,57727,98110,62.18,11,24347,48,5984,01-01-1992,Self employed,07-09-2018,3,0
546003,63947,73951,87.9,82,18676,86,4874,01-01-1979,Self employed,28-09-2018,19,1
446156,59141,70194,87.18,36,18520,86,6748,03-09-1980,Self employed,18-08-2018,13,0
429827,35339,52765,70.12,147,17169,51,2796,05-05-1994,Salaried,09-08-2018,2,0
428049,46539,60533,79.63,15,23239,86,295,10-10-1990,Self employed,08-08-2018,11,0
457181,49263,70117,74.16,11,23984,45,6015,10-03-1994,Self employed,22-08-2018,3,0
541569,47878,62154,80.12,152,15438,45,5119,17-01-1982,Self employed,27-09-2018,3,0
473320,48099,60320,81.81,62,18153,86,461,01-12-1955,Salaried,29-08-2018,11,0
443886,34859,60264,63.06,3,14078,45,89,01-01-1972,Self employed,17-08-2018,1,0
444289,47349,61909,77.53,136,23384,86,3721,20-03-1996,Self employed,17-08-2018,8,1
430483,57659,66088,89.58,138,14178,86,3339,10-06-1980,Salaried,10-08-2018,9,0
489131,50303,74998,69.34,16,16730,51,2951,03-05-1997,,04-09-2018,14,0
646562,33284,44268,79.06,100,24490,51,678,01-01-1975,Self employed,31-10-2018,15,1
479657,72817,100931,73.81,48,24411,49,6391,27-05-1991,Self employed,30-08-2018,5,0
457328,70142,88000,81.45,2,14770,86,1628,26-05-1978,Salaried,22-08-2018,4,1
485295,59687,87671,71.86,5,22867,86,3563,13-02-1987,Salaried,31-08-2018,9,0
512101,47349,60394,81.13,3,22851,86,92,11-09-1990,Self employed,17-09-2018,16,0
556985,67882,94576,74.01,11,23886,49,6016,04-02-1990,Self employed,04-10-2018,3,0
571625,55599,77350,74.98,3,22992,45,576,02-03-1977,Self employed,12-10-2018,15,0
608593,47349,78100,61.46,16,24260,45,2971,01-01-1971,Self employed,23-10-2018,14,1
450616,37000,67210,58.03,121,20180,120,3670,28-12-1958,Self employed,20-08-2018,9,0
541650,57313,127610,47.02,120,23492,48,6948,01-01-1977,Self employed,27-09-2018,12,0
490403,43894,67747,66.42,42,23785,49,5223,24-10-1995,Self employed,05-09-2018,3,0
538840,77751,107323,74.54,11,23987,51,6014,01-01-1980,Self employed,26-09-2018,3,0
503988,24861,64989,40.01,79,17413,86,741,06-06-1988,Salaried,14-09-2018,18,0
566402,80686,116750,70.24,48,22697,48,6427,13-11-1974,Self employed,10-10-2018,5,1
513063,66591,100836,70,77,24287,49,2160,18-04-1993,Self employed,17-09-2018,4,0
488745,54959,62297,89.89,64,16251,45,3454,01-01-1992,Self employed,04-09-2018,9,1
647496,41394,59386,70.72,48,17906,86,6332,17-02-1982,Self employed,31-10-2018,5,0
644561,60250,75553,81.53,69,16809,49,4098,20-05-1959,Salaried,30-10-2018,8,0
489534,69917,79933,89.95,121,21043,86,3627,01-01-1986,Self employed,04-09-2018,9,0
524274,40794,75850,55.9,152,22949,45,5192,01-01-1973,Salaried,21-09-2018,3,0
453599,55200,67442,83.78,16,21980,86,3036,27-03-1980,Self employed,21-08-2018,14,0
530463,52303,65862,81.99,61,21911,86,1368,01-06-1970,Self employed,23-09-2018,6,0
444847,38439,63032,63.46,159,23266,86,7188,01-01-1979,Self employed,17-08-2018,7,0
554989,65369,86048,76.93,136,24159,51,3700,28-08-1979,Self employed,03-10-2018,8,0
492854,56284,73600,79.17,135,22839,120,1665,11-02-1969,Self employed,06-09-2018,4,1
612411,75151,145516,52.5,36,23374,49,6683,28-08-1997,Self employed,24-10-2018,13,1
538689,58000,70201,85.47,146,21980,86,2989,18-11-1970,Self employed,26-09-2018,14,0
620000,44945,60011,79.99,74,16633,45,2626,01-01-1996,Salaried,25-10-2018,4,0
600542,74123,86000,87.21,135,22831,51,2375,01-03-1983,Self employed,22-10-2018,4,0
571156,52303,66370,81.06,67,23146,86,1577,01-01-1973,Salaried,12-10-2018,6,0
435654,35259,58320,63.13,36,24184,48,6777,13-05-1983,Self employed,13-08-2018,13,1
478645,53803,68923,79.8,67,16605,120,1508,21-02-1992,Self employed,30-08-2018,6,0
438595,63882,92200,71.58,10,17768,86,5656,25-04-1991,Self employed,14-08-2018,3,0
545480,57159,75146,77.45,18,14115,86,2702,01-01-1976,Self employed,28-09-2018,4,0
592647,57259,67740,85.62,63,16309,45,7092,10-11-1988,Salaried,20-10-2018,10,0
525977,62213,74380,84.7,9,21528,45,5439,16-11-1988,Self employed,21-09-2018,3,0
495189,59813,67846,89.76,61,15979,86,1312,19-05-1994,Salaried,07-09-2018,6,0
527706,56913,65372,89.49,34,22637,86,1047,01-06-1974,Self employed,22-09-2018,6,0
438685,81583,148017,56.68,8,17610,49,5596,28-09-1989,Self employed,14-08-2018,3,1
631763,40210,60931,71.06,70,16760,45,2429,24-07-1992,Self employed,27-10-2018,4,0
632674,63542,76700,87.35,152,14621,45,4907,31-03-1969,Self employed,27-10-2018,3,0
461296,39500,59708,67.83,15,22317,45,293,02-12-1995,Salaried,24-08-2018,11,0
610345,72317,87500,84.57,248,20675,86,1776,03-11-1988,Salaried,24-10-2018,4,0
569477,45349,67129,70.01,63,23473,86,7115,01-01-1970,Salaried,11-10-2018,10,0
635921,74123,103900,72.18,103,24433,51,7028,08-04-1994,Self employed,29-10-2018,7,1
524791,49048,75495,68.22,120,20512,45,6934,01-01-1989,Self employed,21-09-2018,12,0
571629,73817,157190,47.71,10,23752,49,5667,19-11-1996,Self employed,12-10-2018,3,1
552078,71817,108223,68.38,36,22127,120,6657,01-01-1995,Self employed,30-09-2018,13,0
432789,61849,74831,83.76,136,15523,86,3752,02-07-1996,Salaried,11-08-2018,8,0
555828,56459,81848,73.31,7,21074,86,5731,03-05-1970,Self employed,03-10-2018,3,1
530405,77251,106076,74.95,1,22163,49,4944,08-03-1991,Salaried,23-09-2018,3,0
613431,48849,60931,82.06,70,16759,45,2406,01-06-1980,Salaried,24-10-2018,4,0
489313,48145,74488,67.12,255,23202,86,5842,25-09-1992,Self employed,04-09-2018,3,0
436292,46349,62882,76.33,3,15781,51,33,20-02-1976,Self employed,13-08-2018,1,0
620750,58059,104209,57.38,152,22951,49,6051,23-11-1990,Self employed,25-10-2018,3,1
513505,72717,102591,73.01,34,18006,86,1084,10-10-1996,Self employed,17-09-2018,6,0
435948,24009,72337,35.94,11,23967,45,6016,09-02-1997,Self employed,13-08-2018,3,0
478677,62327,71200,89.89,135,23550,86,1694,10-06-1983,Self employed,30-08-2018,4,0
623511,70817,104398,69.92,120,18732,45,6942,01-01-1992,Self employed,26-10-2018,12,0
450406,81033,116000,71.55,19,18757,145,1828,10-06-1975,Self employed,20-08-2018,4,0
634068,57807,70346,85,152,13890,86,4946,26-02-1990,Self employed,28-10-2018,3,0
568122,68882,78000,89.74,2,24211,86,1631,23-02-1996,Self employed,10-10-2018,4,0
526793,54013,75306,74.36,103,23364,51,7185,01-01-1989,Self employed,21-09-2018,7,0
506066,62100,94925,68.48,120,24354,48,6955,01-01-1967,Self employed,14-09-2018,12,0
577243,46349,60517,79.32,3,22945,86,91,18-06-1971,Salaried,14-10-2018,1,1
547815,56513,74000,79.05,250,22978,45,1545,15-07-1988,Salaried,29-09-2018,6,0
518569,69857,82663,88.31,7,21991,86,5804,01-01-1987,Self employed,19-09-2018,3,0
598318,44394,66364,67.81,3,18180,86,51,01-01-1975,Salaried,22-10-2018,1,0
575008,45849,68855,68.26,10,22515,45,5665,05-02-1987,Self employed,13-10-2018,3,0
581915,32261,67470,51.87,34,15118,45,990,08-11-1989,Self employed,16-10-2018,6,0
607479,60447,106477,58.7,152,24719,49,6052,13-06-1990,Salaried,23-10-2018,3,0
453717,47545,62412,78.51,18,22832,45,2707,22-08-1984,Self employed,21-08-2018,4,0
448992,52978,64782,84.75,251,22994,45,6896,17-05-1973,Self employed,20-08-2018,13,1
492696,45526,63826,75.2,120,18732,45,6915,01-01-1963,Salaried,06-09-2018,12,1
487732,77751,121500,65.84,11,23762,48,5945,22-12-1997,,03-09-2018,3,0
438905,49349,66201,77.04,20,14004,86,6155,05-08-1985,Salaried,14-08-2018,5,0
